rank,address,lit,kind,entity,category,net_24h,net_7d,net_30d
2117,0x4d1424fb44d5ff7b1ac11b436886bb2899abace0,251.10794000,wallet,,,0.00000000,0.00000000,0.00000000
2118,0x0ba55ab2b9f1b96b3abe194addff1a9f5982c59e,250.95787731,wallet,,,0.00000000,0.00000000,-1322.00000000
2119,0x93f76e11abd667f2e5c51e10fbfd3fdd9c1997a0,250.77399524,wallet,,,0.00000000,0.00000000,-174.00000000
2120,0x7659c64ec9042d56266948f456a7131a95af40d1,250.54045766,wallet,,,0.00000000,0.00000000,250.54045766
2121,0x79026ba935f0c4f59da41e012e3760efb43e9231,250.48215576,wallet,,,0.00000000,-50.00000000,-50.00000000
2122,0x256c51d3aa458d1713af298e88d3d004b590bbde,250.46224528,wallet,,,0.00000000,0.00000000,150.00000000
2123,0x22aa5327452361106004be7cd4afe348d471dfe9,250.23795483,wallet,,,0.00000000,250.23795483,250.23795483
2124,0x42da267398801b1b96948f106d117d87b6e74c34,250.11897149,wallet,sushiswap,Decentralized Exchange,0.00000000,0.00000000,0.00000000
2125,0x008baeb86094628da124550f035b42c2b9f1825e,250.08852469,wallet,,,0.00000000,0.00000000,0.00000000
2126,0x392541d9bdfbec5aba72e35bc5bfe1311407867f,250.03000000,wallet,,,0.00000000,0.00000000,250.03000000
2127,0xc766949a6693ed8f2c207543024495fe0f666a7a,250.00000000,wallet,,,-250.00000000,-250.00000000,-590.30840705
2128,0xd557128cbeaeb797585683779d1e87f27308ac07,250.00000000,contract,,,0.00000000,250.00000000,250.00000000
2129,0x4efcb727640f94deca9a3f58b3b4190554035a19,250.00000000,wallet,,,0.00000000,0.00000000,250.00000000
2130,0x62c16269ee225eaecf3757c5218054d63df9a29b,250.00000000,contract,,,0.00000000,250.00000000,250.00000000
2131,0xec557649cd5f81a72b32651ab2cd01c42c14161e,249.05837481,wallet,,,0.00000000,0.00000000,-7.53727830
2132,0x888b48bc247f1006f3c11b42a5c33818c49bb046,248.95000000,wallet,,,0.00000000,248.95000000,248.95000000
2133,0x3c79c2ed0c4ce5ee423db980144f27b2de4fb1e6,248.83418095,wallet,,,0.00000000,0.00000000,248.83418095
2134,0x95f87df2212fb8847902476ddf47a4056a14e1a5,248.49814076,wallet,,,0.00000000,0.00000000,-429.62270664
2135,0xaa186e65c157b9e2b3d872691a29f2815a9d6b19,248.20628508,wallet,,,0.00000000,248.20628508,248.20628508
2136,0x672b678bf3b2e6b7a6a1ed66ad3a2bbf767c8b8c,247.28122297,wallet,,,0.00000000,0.00000000,0.00000000
2137,0xb265a313af9714a99c2204220a094c59d2ef27cd,246.80000000,wallet,,,0.00000000,0.00000000,0.00000000
2138,0x39857bc901d069160be285d76360d50c31e095a8,246.30474996,wallet,,,0.00000000,0.00000000,120.23776243
2139,0xcd25b09bf2de4f22dd4bf85ee275fda16986455b,245.41737348,wallet,,,0.00000000,0.00000000,0.00000000
2140,0x26b7f311e49fb0cb05ecb63191ba58dcedd2cb36,244.87211301,wallet,,,0.00000000,125.36672601,244.87211301
2141,0x9aeeeb747ac46033faa870fea326845f8fdb6119,244.54242715,wallet,,,0.00000000,0.00000000,-56.64676697
2142,0x4194f12cdc35f042396ac434bdbc06fa6af937d2,244.46478453,wallet,,,0.00000000,0.00000000,244.46478453
2143,0xa177a285d73df727adb7de1be38a3dfa4ce8d94d,244.00000000,wallet,,,0.00000000,0.00000000,0.00000000
2144,0x914bcd5a86253ddc3cae293a8a5f00f145fa6030,243.83447198,wallet,,,0.00000000,0.00000000,142.45345955
2145,0x57cf25e90f93118a22f0419828fd6784448b9529,243.75800144,contract,,,243.75626073,-33.04666990,243.75800144
2146,0x05e376369ac3fe60ed753906a5df24ad319cd797,243.53115521,contract,,,0.00000000,0.00000000,0.00000000
2147,0xa7bc5bf7de27a122da17ddd2ccd80e7a397605b5,243.31613281,wallet,,,0.00000000,0.00000000,0.00000000
2148,0x6d285092b1ea7be2647c676d0870faeb5623e7fb,243.02944044,wallet,,,0.00000000,243.02944044,243.02944044
2149,0x6b8a7304a3c7e6cf3c06f10aa7261348a22cd800,242.98810491,wallet,sushiswap,Decentralized Exchange,0.00000000,0.00000000,0.00000000
2150,0xc2a6efbbc58c2eab807c6ffd11a7a907a9002a4c,242.94388000,wallet,,,0.00000000,242.94388000,242.94388000
2151,0xe93ff74b8e66e4aa90dbb2a735ea11c8d400d4fc,242.66249671,wallet,,,0.00000000,0.00000000,242.66249671
2152,0xfb1b880986a8ae16d3c9543448ee30b5b4667b50,242.38199923,wallet,,,0.00000000,99.62459405,242.38199923
2153,0x0d6168bf406a1d5d218e48cbb7cbced2e6a41f22,241.19594846,wallet,,,0.00000000,0.00000000,241.19594846
2154,0x9f91e810cfef87fe313376fa85be8eef26002635,240.01355741,wallet,,,0.00000000,0.00000000,0.00000000
2155,0x33f1e29aafd3af8d8d685e161e3318bffb8f668d,239.82179383,wallet,,,0.00000000,239.82179383,239.82179383
2156,0x6f2184d6615f1d913236e39f4e41b502006990e4,239.65000000,wallet,,,0.00000000,0.00000000,0.00000000
2157,0x4af929108456ed002348b78bd779fc51725d5979,238.77042517,wallet,,,0.00000000,238.77042517,238.77042517
2158,0xeb2d3accff74c9bac4c3f60145467c5d72ada2d2,238.12409691,wallet,,,0.00000000,0.00000000,-79.37469897
2159,0x549d835356d92983abb76e4cae639f7857963425,237.50000000,wallet,,,0.00000000,0.00000000,25.60000000
2160,0xa03952e518eda861fe0ea4fa725d9b960ce51740,237.16542915,wallet,,,40.30922707,40.30922707,40.30922707
2161,0xdd50a924b9a9955a495c407fb1a9bb475d6eb368,236.87958747,wallet,,,0.00000000,0.00000000,-163.68280537
2162,0xac99dd720d31ff27b82c890a0cef304d6db3cfe4,235.92707163,wallet,,,0.00000000,235.92707163,235.92707163
2163,0xe86002e9e4f90790f5a66a60760a87b873dd414a,235.81000000,wallet,,,0.00000000,0.00000000,0.00000000
2164,0x78a0c0b2b197554074d69cd6f1b2da3154b47c89,235.68392661,wallet,,,0.00000000,0.00000000,0.00000000
2165,0xee51dfbb440224b999bed3bf135eba5c14f3a027,235.64397631,wallet,,,0.00000000,0.00000000,235.64397631
2166,0x3a2e99762285a5b40445956f61250f83d673088a,235.63496143,wallet,,,0.00000000,21.81085126,137.03326440
2167,0x40dfc27ca78b6fbcfb78e91d3d2426cf6a281e39,235.48737190,wallet,,,0.00000000,235.48737190,235.48737190
2168,0xad5f0f856f9bb8cb4724eeb56aebf80a97593be8,235.00076467,wallet,,,5.00000000,5.00000000,55.00000000
2169,0xc85fe5cf90b119d2a3cf65251cecf736502242c4,234.12653922,wallet,,,0.00000000,0.00000000,0.00000000
2170,0xf723244caad9123cbb9198d06beeb1b00a43a43b,233.05915723,wallet,,,233.05915723,233.05915723,233.05915723
2171,0xb742595f91668125ac752173562b502842288967,232.99661047,wallet,,,0.00000000,0.00000000,0.00000000
2172,0xab3e80741ca8105ab5a9be79ffbe9cc6f8fb3c1e,232.39723984,wallet,,,0.00000277,0.00004803,224.22705903
2173,0x168f9bcd82f5c0bfcb77ec8f309b51cd93bd802d,231.43586961,wallet,,,0.00000000,-895.67397470,-953.09164913
2174,0x7c9ae6478050ca81fb68b04b6f86a88cd04bedc2,231.25000000,wallet,,,0.00000000,0.00000000,231.25000000
2175,0xa54836f026101cf35d07dc5bb0ad59b72b123a95,231.01696007,wallet,,,0.00000000,0.00000000,231.01696007
2176,0xfac9aeff982c746e959ced5c9309f01b89e0a3af,230.87227573,wallet,,,0.00000000,230.87227573,230.87227573
2177,0xeb8c074bb2a050ebddee5e81a02b0e30e925947d,230.79682162,contract,,,0.00000000,230.79682162,230.79682162
2178,0x0f278c56b52b4c0e2a69b30a0b591d237c783907,230.38959446,wallet,,,0.00000000,0.00000000,230.38959446
2179,0xe5254cba4a8306e8837a1e05ef6ab397ddbdf9ae,230.00000000,wallet,,,0.00000000,0.00000000,230.00000000
2180,0x39fb7250224812826a53e41e68ec4d0510a32061,230.00000000,wallet,,,0.00000000,0.00000000,115.00000000
2181,0xbe8d299a4371667bf61c46c33d4f490f811ec5f9,229.88404258,wallet,,,0.00000000,0.00000000,-137.03366508
2182,0x9c1c232d9f3e373fc03eddc2b767bfeee9c1dadb,229.82008571,wallet,,,0.00000000,0.00000000,44.37221202
2183,0x333c39382661166eb1965ca57d5167743c5b1152,229.44000000,wallet,,,0.00000000,0.00000000,229.44000000
2184,0x31c191643c82905b39a0c31593e9becfaa180136,227.60382947,wallet,,,0.00000000,0.00000000,0.00000000
2185,0x4382c23724ac64e618dae3ea90e5c1e6711358e6,227.48339747,wallet,,,0.00000000,0.00000000,0.00000000
2186,0x60dcf1bfee0fcec66a5da3719f0dfc433fdb6d7a,227.32498287,wallet,,,0.00000000,0.00000000,227.32498287
2187,0xe5cf2c64cee41d7ee65ffbe1c74ed56c8f5aa620,227.24025691,wallet,,,0.00000000,0.00000000,0.00000000
2188,0x801777b9468c7192a95e90662de5d7642e1eee49,227.21128669,wallet,,,0.00000000,0.00000000,0.00000000
2189,0x04f26fbe0c854c87e9ffed2331f2d39e6f0d3c2c,226.79789470,wallet,,,0.00000000,0.00000000,0.00000000
2190,0xa0b416be1b6b83189fcd593bfa70a06fd9b29c4b,226.56040000,wallet,,,0.00000000,0.00000000,0.00000000
2191,0x4989bba4e0a92b51218f7bfdbf1e9dacd5eefdbc,226.50686781,wallet,,,0.00000000,0.00000000,0.00000000
2192,0x4447f2f7d3c492f7748292a2814854877fbaed0d,226.06685068,wallet,,,0.00000000,226.06685068,226.06685068
2193,0x723b1137ad0c40005504973f22971e47ba476191,226.02817746,wallet,,,0.00000000,-269.00000000,-269.00000000
2194,0x3275f56dd8b978ae636fe89f4fd7c1f7cf0c728d,225.21507686,wallet,,,0.00000000,0.00000000,0.00000000
2195,0x476d831f8a00ba7306dfb794699b7d6777cfc63e,225.10703643,wallet,,,0.00000000,0.00000000,17.99362556
2196,0x6a7cc5e205bce058454e1576419f3dab1ce21637,224.79447814,wallet,,,0.00000000,0.00000000,0.00000000
2197,0x83af542d41acd744026fb956d19146c8e8bef04b,224.28013455,wallet,,,0.00000000,0.00000000,94.58753455
2198,0xa20f886b00335a37eb0ccd8f6d79306e34f0aa10,224.15150825,wallet,,,0.00000000,43.01102728,224.15150825
2199,0x605e056867d34c1a341845b7a07afde3ba828f13,224.14000000,wallet,,,0.00000000,0.00000000,0.00000000
2200,0x7c5370bd07da924b708923c430fe36e75229fd0f,224.13610000,wallet,,,0.00000000,0.00000000,0.00000000
2201,0x309f3c07a02e5b2b6eab026ebc59a722800dcb55,224.03065248,wallet,,,0.00000000,-778.99534976,224.03065248
2202,0xe47fb3e4991810a82423736ba220a1c3e4e79131,224.00000000,wallet,,,0.00000000,224.00000000,224.00000000
2203,0xc2389f21c3938ea742469bdd99920c09251d7ffc,223.97292797,wallet,,,0.00000000,0.00000000,223.97292797
2204,0x4feb2f4dd056d2a99ac5583bfe850efcf5e62901,223.60000000,wallet,,,0.00000000,222.60000000,223.60000000
2205,0xb98e369d7ae23e58d8ef37fce89c15fa90c06133,222.77763451,wallet,,,0.00000000,21.89210173,-20.10789827
2206,0x05027d7f8c73dcd04990519ccdc7344bbea7cdfd,222.68000000,wallet,,,0.00000000,0.00000000,222.68000000
2207,0x2993f6a5a0becf648b8b04f7e150944ad5354fbb,221.55931568,wallet,,,0.00000000,221.55931568,221.55931568
2208,0x211a2ad4ae01f9db0f0c40c3f9311a02fc835dd5,221.20000000,wallet,,,0.00000000,0.00000000,0.00000000
2209,0xdec3814c806e973862accb68973338d1d19f72fe,221.18969689,wallet,,,0.00000000,0.00000000,0.00000000
2210,0xe4fa073a01bc842e139327cdb7ff695e54a57546,221.11118380,wallet,,,0.00000000,0.00000000,221.11118380
2211,0x2b2c3b7eaf7898f03971f3559e2cfa7114e71aae,221.03185018,wallet,,,0.00000000,0.00000000,221.03185018
2212,0xd32c062c12c2d10bec0187dd334cc15e0367f9ac,219.62141649,wallet,,,0.00000000,1.11899624,18.42713508
2213,0x64ca45e9986648dfb682fba79ca8d28676d3ac6a,219.61774678,wallet,,,0.00000000,-1500.00000000,-3281.00000000
2214,0x3a46781e6550f6e45a3a302f0bfde91273d000df,219.59701920,wallet,,,0.00000000,0.00000000,219.59701920
2215,0x5cc3faef10756514eed39f556dc9b6ac54c80585,219.58521605,wallet,,,219.58521605,219.58521605,219.58521605
2216,0x93ff78f6be7985d1e6ea72f18c296bc5c1304e0a,219.09634165,wallet,,,0.00000000,0.00000000,219.09634165
2217,0xa56a449e260c5168fb9c045082ada3a9a96a86b9,218.74231788,wallet,,,0.00000000,0.00000000,0.00000000
2218,0xda1d6dca18eedf683e27f0bed747ec3c477e9f10,218.71478314,wallet,,,0.00000000,11.19258147,218.71478314
2219,0x5f0bd06a71e038206ef3e5090eb448e9a9773772,218.57136904,wallet,,,0.00000000,0.00000000,0.00000000
2220,0x8db0a5599cb101c4d927bf69928edd37b7e189d4,218.53517760,wallet,,,0.00000000,0.00000000,0.00000000
2221,0x6d08252f94e492480cf880039edd351b999fcf1b,218.48889439,wallet,,,0.00000000,0.00000000,218.48889439
2222,0x3c926b16bf0289933da5d5c5df873720e34ea666,218.44512855,wallet,,,0.00000000,0.00000000,-3.00000000
2223,0xa4d9d7068d84bbdf2e3caf1bbf2e1135bcd41984,218.13056749,wallet,,,0.07725698,15.08945921,182.51388937
2224,0x3a476df179d054df299cab8baa66c064a2553bac,218.07055046,wallet,,,0.00000000,0.00000000,0.00000000
2225,0xc4b7cf88e79cb22e02ee550b1080d59c733d4282,217.93325327,wallet,,,0.00000000,0.00000000,217.93325327
2226,0x4e2b67cb6a0d0bc34bd5ef2f3b74174f4c9a95e6,217.75514261,wallet,,,0.00000000,0.00000000,-55.00000000
2227,0xca7ac941bdb349d81d829173c3c626603e6ea127,217.59128543,contract,,,0.00000000,106.81179238,134.13234909
2228,0x10ec4460ca525437b61b830062e49b50e84dd519,217.40431825,wallet,,,0.00000000,0.00000000,9.24002031
2229,0x84c93e00daad4d991a9f2a926b29a28c25f0913c,216.62314060,wallet,,,0.00000000,-215.00000000,-215.00000000
2230,0xfed8eac5c0a82c3291977fb3bcf1ad52e57b1b9b,216.61265921,wallet,,,0.00000000,216.61265921,216.61265921
2231,0x3a4011c029519988cb33ce1641ee89d4d7e81575,216.52625596,wallet,,,0.00000000,0.00000000,0.00000000
2232,0x00e4b2d9533625dc9d380df25681840a20dbd016,216.41662288,wallet,,,0.00000000,0.00000000,216.41662288
2233,0x8399a3376df469fad614cf407aea20f7550f29b9,216.38879912,wallet,,,0.00000000,0.00000000,150.28144554
2234,0x7d76c6112fbc91dcaca70d8765c907767c802039,216.18861770,wallet,,,0.00000000,0.00000000,0.00000000
2235,0x1057ff3241dcca3b004e8783dca156fa73086118,216.01165257,wallet,,,0.00000000,0.00000000,216.01165257
2236,0xa43991698f97e218ea341d9948216856332243bf,215.81178029,wallet,,,0.00000000,215.81178029,215.81178029
2237,0x8f20dbd518f1bce5ff7e8199b204af6b614342e1,215.79894498,wallet,,,0.00000000,45.00477419,215.79894498
2238,0xc708fa5c62ca366788c6d97d3f49dbdbd346fa5e,215.46518295,wallet,,,0.00000000,0.00000000,0.00000000
2239,0x32e550ee0fdc9a2aff53dfddaefac1eec51bde24,214.92629276,contract,,,0.00000000,0.00000000,214.92629276
2240,0x23d9f391936e80e2d02b837d26c4f7b20af57cd4,214.85448803,wallet,,,0.00000000,214.85448803,214.85448803
2241,0x8087bbbd9e10189ea3beb8774fecbaaf84b52bf2,214.59523921,wallet,,,0.00000000,0.00000000,214.59523921
2242,0x41dc9a05e5637917cfe034aa4fe82141079390a8,214.54552135,wallet,,,0.00000000,0.00000000,214.54552135
2243,0xd099cd21055be0de9efefade7bfb5acb3d74c7a4,214.38265791,wallet,,,0.00000000,0.00000000,26.50920770
2244,0x964950ff345e9425b8a5644567740cd3f33d5334,214.33750921,wallet,,,0.00000000,0.00000000,214.33750921
2245,0xf4243ac6bfa9c31e30efe2b7d40f4ed004941b8c,213.93063007,wallet,,,0.00000000,213.93063007,213.93063007
2246,0x257d74fc229f91de6285a4c7bdd6d5004de9aa31,213.87288556,wallet,,,0.00000000,0.00000000,0.00000000
2247,0xd3b49467e2de1a2b4387fccd5c210b23dc7ba97a,213.63579854,wallet,,,0.00000000,0.00000000,-12.00000000
2248,0x7f150af713a6ae2b2d53bf58785545fa2d30457c,213.55285658,contract,,,0.00000000,0.00000000,0.00000000
2249,0x0f7d7aead2be0fbb7ff7b9fa6ec4fe720520f1f2,212.58495629,contract,,,0.00000000,0.00000000,212.58495629
2250,0x3527d7ce499fc59296488862f7e9841c9ce056b0,212.10169451,wallet,,,0.00000000,0.00000000,0.00000000
2251,0x1185b14680240ba595f66934155ca9e30a291484,212.04120421,wallet,,,0.00000000,0.00000000,212.04120421
2252,0x01f99cbdcbf351618e620ca83769f05efe5958f8,212.01612434,wallet,,,0.00000000,0.00000000,212.01612434
2253,0x4028561b10caf88b4958a3b3d59b5dd46957945b,211.47053628,wallet,,,0.00000000,0.00000000,0.00000000
2254,0x2cffed5d56eb6a17662756ca0fdf350e732c9818,211.29971666,wallet,,,0.00000000,0.00000000,43.07243116
2255,0x47f5a6397b79deaaca5c456503e7c1a49357b942,211.05627521,wallet,,,0.00000000,211.05627521,211.05627521
2256,0x5daa852d121f6134bfab311fc525dc38759d063e,210.88761494,wallet,,,0.00000000,0.00000000,210.88761494
2257,0x60ff5b6690ffc40b765b74d04e31a35a5f697aad,210.18890000,wallet,,,0.00000000,0.00000000,210.18890000
2258,0xe845cc75784f04a64a83016487d91d0bbde1604b,210.15330103,wallet,,,0.00000000,0.00000000,0.00000000
2259,0x1c2c7823943f204222af5f1104d90c4da5b2baf6,210.10587794,wallet,,,0.00000000,0.00000000,210.10587794
2260,0x08bfb4965b684ad51eb9c945f2cf6835b159b3e6,210.05194099,wallet,,,0.00000000,0.00000000,210.05194099
2261,0x568c328305c564dbc35e8a00fd758c5825c284d1,210.00000000,wallet,,,0.00000000,0.00000000,210.00000000
2262,0x974bddaf03e2f16dcc54f3015c5d65026ecbbfd0,210.00000000,wallet,,,0.00000000,10.00000000,-40.38027700
2263,0xa9fb57e47d2bc0fb977d271e3d816e21f7323a64,209.83292195,wallet,,,0.00000000,68.06344253,209.83292195
2264,0x897e3a61165bfd98c83b36f547279c8e75d27ed4,209.79749585,wallet,,,0.00000000,0.00000000,0.00000000
2265,0x3d129eb38d55c575ee70a3ca5699f3fbc5091655,209.76542289,wallet,,,0.00000000,0.00000000,209.76542289
2266,0x427e5697747b64097864bc681d59ae4aab3dccb6,209.53946161,wallet,,,0.00000000,0.00000000,136.06910011
2267,0xe5220a4c8386cae65d8fbb20f7eff16a9ba472a3,208.98510455,wallet,,,0.00000000,97.97651537,180.71896969
2268,0x6862c008316768b08c8009f1312ac4d94931e0e0,208.95131059,wallet,,,0.00000000,0.00000000,208.95131059
2269,0xc8cf9c40a826e87e5a0e0a7f57972069e3a9744b,208.66039222,wallet,,,0.00000000,0.00000000,208.66039222
2270,0x74863abd43458bb0fda38849bd4f3e6b3504d7d4,208.65604985,wallet,,,0.00000000,0.00000000,208.65604985
2271,0x8615928fa1a832f8860b5c26cac15297cbca4b2d,208.39102264,wallet,,,0.00000000,0.00000000,42.07204949
2272,0xc371cb4d1d4fff479fc07d5e4aa7cda046bfd62e,208.00000000,wallet,,,0.00000000,0.00000000,208.00000000
2273,0x7d30841379ded20e34382ad76139e7a3385581c2,207.41378847,wallet,,,0.00000000,0.00000000,207.41378847
2274,0xb6197fbf9c37786a92a3e914ccdbf6a48c52871b,207.16915072,wallet,,,0.00000000,0.00000000,207.16915072
2275,0xac73298c471ab3f603694ded1a706afb6ff56703,207.10000000,wallet,,,0.00000000,0.00000000,207.10000000
2276,0x06a46cc9356e1ab0d8dabf509d32fcf0cb28c545,207.05406429,wallet,,,0.00000000,0.00000000,0.00000000
2277,0xf6b41b801ba317eec55db4de3c5f2c18c676bf03,207.01520200,wallet,,,0.00000000,104.81181069,207.01520200
2278,0x4981975457d5b7ed91a6f2ae4cd744259912cbc0,206.80470558,wallet,,,0.00000000,0.00000000,206.80470558
2279,0xea355d7bc50b47ccc0d75ce11c92e53057e09616,206.43461532,wallet,,,0.00000000,0.00000000,206.43461532
2280,0xd7c174768bfed294e14cdf5a6e38b39e153f2d06,206.06692214,wallet,,,0.00000000,206.06692214,206.06692214
2281,0x4fefa0cd9c1f6306d60c2160acae60754f6da9aa,205.95832394,wallet,,,0.00000000,0.00000000,205.95832394
2282,0x52fc5e56c5a57cb90f63716ae2dc66ab69400955,205.83445494,wallet,,,0.00000000,0.00000000,0.00000000
2283,0xc2282803598d99d10df36099c0bc20e045a63532,205.45532622,wallet,,,0.00000000,0.00000000,205.45532622
2284,0x3334acb54d831544c604e7df6695ded90b54c48e,205.31904956,wallet,,,0.00000000,205.31904956,205.31904956
2285,0x8b926a22e41af4bb4f16c05b0c980f660ae60eaa,205.19953007,wallet,,,0.00000000,95.05746634,205.19953007
2286,0x0dfde6bd6687809b254038b79ce3f50f6721378b,204.77466129,wallet,,,0.00000000,0.00000000,0.00000000
2287,0x58e514db624a9175d268dd6cf861403b65c6e567,204.70296851,wallet,,,0.00000000,0.00000000,204.70296851
2288,0x95a803a9c2002c1c0cc4cb81d0c8b2028b17846b,204.66240591,wallet,,,0.00000000,0.00000000,204.66240591
2289,0x4c8f3122ba07a7ad4bc06cfd0694f722b188d077,204.23255202,wallet,,,0.00000000,0.00000000,64.37663528
2290,0x07be67162276934b41244dbfb664bdd4e37cf84e,203.86988032,wallet,,,0.00000000,0.00000000,0.00000000
2291,0xcfc2ec95c2554bc52ab76f406825a1b079b12435,202.54156000,wallet,,,0.00000000,0.00000000,202.54156000
2292,0x2ea294124c32ec5d552072795833c03facdb7d44,202.30401822,wallet,,,0.00000000,0.00000000,202.30401822
2293,0xfcd4498b97521cd945823c5c998236e6b91ea91d,202.15247201,wallet,,,0.00000000,0.00000000,0.00000000
2294,0x6a3e11eb1a49db4503a2546f9046c6f62d51c513,202.03541596,wallet,,,0.00000000,0.00000000,202.03541596
2295,0xf41a887cf37de78e02ef1417689ee3b01474ea42,201.73817374,wallet,,,0.00000000,107.47442824,201.73817374
2296,0x261424dfb2211794964ae4ac5756c6d850e69498,201.63045755,wallet,,,0.00000000,0.00000000,201.63045755
2297,0xae7daa2457ae6afe4facd73bc5ff37108c7ecf20,201.31134547,wallet,,,0.00000000,0.00000000,0.00000000
2298,0xe21e30fa8fc8360f8ed61508104c700b86c92e56,200.99153310,wallet,,,0.00000000,0.00000000,1.00000000
2299,0x6ff0942ef54fdcbb3f0cfcc3503462fed8d34633,200.99112860,wallet,,,0.00000000,0.00000000,-300.03693120
2300,0x7a35f7530ca4011d7bca9344d3264bafd34653fb,200.96873692,wallet,,,0.00000000,0.00000000,200.96873692
2301,0xd1af5b26d4833a50848147ab16138e9a11a67f06,200.85272503,wallet,,,0.00000000,0.00000000,-53.00000000
2302,0x5abb2e00f3857f35143f2195e359111a138ae925,200.84575451,wallet,,,0.00000000,0.00000000,200.84575451
2303,0x16947937aca05aa185b1406d0a2432fc8bdd0126,200.74493581,wallet,,,0.00000000,-71.19572611,165.57780042
2304,0xfa5832b47eb84c60a044954f15c81a146832c2f0,200.65211106,wallet,,,0.00000000,0.00000000,200.65211106
2305,0xf123a13d34ba4781c39585760562e8ccd2e27b27,200.53312500,wallet,,,0.00000000,0.00000000,-774.63687500
2306,0x3f7b33c158fc17172ab341df9a8109e198a17254,200.47627364,wallet,,,0.00000000,0.00000000,200.47627364
2307,0x672c15fb0f7c1a7f7ca7236a43c873d2793655be,200.41069799,contract,gnosis_safe,Custody Services,0.00000000,0.00000000,-264.12000000
2308,0x24f1786f78ddadccf8707b57c2f5fd3528ad4a85,200.40263651,wallet,,,0.00000000,0.00000000,200.40263651
2309,0x1e7732e0a406b8e1f6860645c8ee1f01e22ffd7b,200.39712286,wallet,,,0.00000000,0.00000000,200.39712286
2310,0xb00d13953c0cdd4ec4191a9f007c1a1a3ac6d592,200.30793976,wallet,,,0.00000000,-3.00000000,200.30793976
2311,0x630abe836f6885d9906250a8d335186a742b699e,200.18570477,wallet,,,0.00000000,0.00000000,-45.23000000
2312,0xb125a75c0fed7009aca4a35f95216d95cbcd437f,200.04634029,wallet,,,0.00000000,0.00000000,21.26085617
2313,0x099001980475f4f4df65d0652a874219977f2ec4,200.02997285,wallet,,,0.00000000,0.00000000,-259.62812884
2314,0xa7c36f9bd38196ab09e083eeb61ecd4802551f38,200.00083882,wallet,,,0.00000000,0.00000000,200.00083882
2315,0x5d1bd9ad22893af3304870da183ea08e97a8d559,200.00000000,wallet,,,0.00000000,0.00000000,200.00000000
2316,0xc7687ffa2413acd80a63e7718b61116d3393114f,200.00000000,wallet,,,0.00000000,0.00000000,200.00000000
2317,0x5850f4a1f936aa7b1841aab31edfd407fc85009c,200.00000000,wallet,,,0.00000000,0.00000000,200.00000000
